sku,contributor_id,contributor_name,matched_asin#1.value,marketplace_id,brand.value,brand.value_id,browse_node_id.value,browse_nodes#1.value,browse_nodes#1.value_id,bullet_point#1.value,bullet_point#1.value_id,bullet_point#2.value,bullet_point#3.value,bullet_point#4.value,bullet_point#5.value,bullet_point#6.value,bullet_point#7.value,bullet_point#8.value,bullet_point#9.value,bullet_point#10.value,ean#1.value,expiration_date_type.value,expiration_interval.unit,expiration_interval.value,fc_shelf_life.unit,fc_shelf_life.value,fc_shelf_life_pad_time#1.unit,fc_shelf_life_pad_time#1.value,fulfillment_center_barcode_id#1.value,gl_product_group_type.value,inner_pack_product_identification.type,inner_pack_product_identification.value,is_expiration_dated_product.value,item_dimensions.height.normalized_value.unit,item_dimensions.height.normalized_value.value,item_dimensions.height.unit,item_dimensions.height.value,item_dimensions.length.normalized_value.unit,item_dimensions.length.normalized_value.value,item_dimensions.length.unit,item_dimensions.length.value,item_dimensions.width.normalized_value.unit,item_dimensions.width.normalized_value.value,item_dimensions.width.unit,item_dimensions.width.value,item_form#1.value,item_form#1.value_id,item_form#2.value,item_name.alternate_representations#1.type,item_name.alternate_representations#1.value,item_name.value,item_name.value_id,item_name#2.value,item_volume.unit,item_volume.value,item_weight.normalized_value.unit,item_weight.normalized_value.value,item_weight.unit,item_weight.value,list_price.currency,list_price.is_originating_currency,list_price.value,list_price.value_with_tax,list_price#2.currency,list_price#2.value,list_price#2.value_with_tax,manufacturer.value,manufacturer.value_id,minimum_order_quantity.increment#1.value,minimum_order_quantity.minimum#1.value,product_category.value,product_classes.value#1,product_expiration_type.value,product_expiration_type.value_id,product_shelf_life#1.unit,product_shelf_life#1.value,product_type.value,product_type_category.value,product_type_embedding.model.metadata.model_id,product_type_embedding.model.metadata.norm_function,product_type_embedding.model.vector#1.score,product_type_embedding.model.vector#1.value,product_type_embedding.override#1.source,product_type_embedding.override#1.type,product_type_embedding.override#1.value,product_type_subcategory.value,rtip_barcode.value,rtip_inner_packs_per_master_pack.value,rtip_items_per_inner_pack.value,rtip_items_per_master_pack.value,rtip_units_per_inner_pack#1.value,unit_count.type.value,unit_count.type.value_id,unit_count.value,upc#1.value,vendor_barcode#1.value
B01CEHTICM,1.32946E+11,AmazonAe/WJTP1,B01CEHTICM,global,AMERICAN GARDEN,,,,,Non vegetarian,,Nice twist to favorite breaded food,Cooking aids,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,27.5,,,centimeters,36,,,centimeters,18,,,,,,American Garden Roasted Garlic Bread Crumbs 425g,,,,,,,kilograms,0.425,AED,,11.21,11.77,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,425,,
B01CEHAE20,1.32946E+11,AmazonAe/WJTP1,B01CEHAE20,global,American Garden,,,,,"Shrimp and chicken an amazing crispy, crunchy coating",,Texture to any gratin or casserole,They absorb less oil when deep-fried,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,27.5,,,centimeters,36,,,centimeters,18,,,,,,American Garden Panko Style Bread Crumbs 227g,,,milliliters,237,,,kilograms,0.237,AED,,14.78,15.51,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,FOOD_AND_BEVERAGE,,,,,,,,,,,12,1,1,,grams,,237,,
B01C4L6IIK,1.32946E+11,AmazonAe/WJTP1,B01C4L6IIK,global,Lotte,,,,,Crispy biscuit sticks,,Long stick chocolate snacks,Cookie and cream sticks,,,,,,,,8.80106E+12,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,35,,,centimeters,35,,,centimeters,17.5,,,,,,PEPERO WHITE OCTOGEN Box 128g,,,,,,,kilograms,0.128,AED,,14.13,14.83,,,,Lotte,,,1,32599000,,Shelf Life,,,,COOKIE,,,,,,,,,,,1,1,1,,grams,,128,,
B01AERH4WU,1.32946E+11,AmazonAe/WJTP1,B01AERH4WU,global,American Garden,,,,,No added MSG,,Antiseptic qualities,Dietary product,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,28,,,centimeters,42.5,,,centimeters,20.5,,,,,,American Garden White Natural Vinegar 473ml,,,milliliters,500,,,kilograms,0.473,,,,,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,24,1,1,,millilitre,,500,,
B019ZQGTFE,6.74557E+11,AmazonAe/WJTP6,B019ZQGTFE,global,CHINGS,,,,,Brand: Cheetos,,,,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,63,,,millimeters,217.9,,,millimeters,127,,,,,,CHINGS SINGAPORE  CURRY NOODLES 240g,,,,,,,grams,60,AED,,5.62,5.9,,,,Cheetos,,,1,32509500,,,,,,NOODLE,,,,,,,,,,,1,1,,,,,,,
B015Y1GLK2,1.32946E+11,AmazonAe/WJTP1,B015Y1GLK2,global,Tilda,,,,,Purity tested,,Naturally gluten free,Cereals Packaging: Pouch,Packaging may slightly vary with same quantity and quality.,,,,,,,,,,,days,365,days,54.75,,gl_grocery,,,TRUE,,,centimeters,36,,,centimeters,28,,,centimeters,8,,,,,,"Tilda Basmati Rice, 5 Kg",,,,,,,kilograms,5,AED,,59.85,62.84,,,,Tilda,,,1,32504000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,kilograms,,5,,
TT370,6.74557E+11,AmazonAe/WJTP6,B015J4YNNG,global,TETLEY,,,,,PACK CONTENT: This pack of Tetley Decaf contains 80 round tea bags inside,,DELIGHTFUL CUP: Reduce your daily caffeine intake & unwind after a tiring day with a relaxing cup of Tetley Decaf,DECAF TEA: Take a sip of the perfect cuppa that has all the great taste of Original Tetley but with none of the caffeine*,"BREWING THE PERFECT CUPPA: One bag per mug is best, or one bag per person popped into a warm team pot. Add freshly boiled water , stir and gently squeeze, brew to the right strength for you, serve and enjoy with or without milk","RAINFOREST ALLIANCE: We are committed to working with Rainforest Alliance and The Ethical Tea Partnership, supporting projects that help benefit tea-growing communities & the environment",,,,,,5.00021E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,"Tetley Black Tea, Decaf, 80 Round Tea Bags",,,,,,,,,AED,,,25.3379,,,,Tetley,,,,32592000,,Expiration On Package,,,,TEA,,,,,,,,,,,1,1,,,count,,1,,
B015DV2XGO,1.32946E+11,AmazonAe/WJTP1,B015DV2XGO,global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEA,,,,,,,,,,,,,,,,,,,
LT181,1.32946E+11,AmazonAe/WJTP1,B0129KHFUG,global,Lotte,,,,,Good Quality,,Vegetarian,Trans fat free,,,,,,,,,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,7.5,,,centimeters,23.5,,,centimeters,20,,,,,,"Lotte Premium Quality Chocolate Pie - Pack of (18 X 28 gm), 504 gm",,,milliliters,28,,,kilograms,0.504,AED,,17.51,18.39,,,,Lotte,,,1,32599000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,504,,
B01285C2BY,1.32946E+11,AmazonAe/WJTP1,B01285C2BY,global,Tilda,,,,,Delicate Texture,,Grains of truth,Tantalising Aroma,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,39,,,centimeters,11.5,,,,,,"Tilda Pure Basmati Rice, 1 Kg",,,,,,,kilograms,1,AED,,17.83,18.72,,,,Tilda,,,1,32504000,,Shelf Life,,,,GROCERY,,,,,,,,,,,1,1,1,,kilograms,,1,,
B00Y09JRZQ,6.74557E+11,AmazonAe/WJTP6,B00Y09JRZQ,global,CHINGS,,,,,Original hakka chinese,,Superior,,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,445,,,millimeters,127,,,millimeters,127,,,,,,CHINGS CHILLI VINEGAR 170ml,,,,,,,grams,170,AED,,4.76,5,,,,Chings,,,1,32502000,,,,,,VINEGAR,,,,,,,,,,,1,1,,,,,,,
B00Y09JC24,6.74557E+11,AmazonAe/WJTP6,B00Y09JC24,global,CHINGS,,,,,A mind-Blowing fusion of fiery red chillies and pungent ginger-garlic,,The versatile Ching's secret schezwan chutney can be relished in three different ways,Prepared with the freshest and simplest ingredients in this sauce,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,centimeters,13,,,centimeters,5.5,,,centimeters,5.5,,,,,,CHINGS SCHEZWAN CHUTNEY  250g,,,,,,,grams,250,AED,,7.57,7.95,,,,Ching's,,,,32550000,,,,,,SAUCE,,,,,,,,,,,,24,,,,,,,
B00XW5AV18,6.74557E+11,AmazonAe/WJTP6,B00XW5AV18,global,CHINGS,,,,,This is a vegetarian product,,"Easy to make with the perfect taste, in just 3 simple steps recipe provided","No need to add any salt, spice or sauce",,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,centimeters,11,,,centimeters,7.5,,,centimeters,3,,,,,,CHINGS CHOWMEIN  HAKKA NOODLES MASALA 50g,,,,,,,grams,50,AED,,4.9,5.15,,,,Capital Foods Limited,,,1,32502000,,,,,,NOODLE,,,,,,,,,,,1,2,,,,,,,
FC474,1.32946E+11,AmazonAe/WJTP1,B00SCAL6V2,global,Foster Clarks,,,,,"It makes your cakes, pastries, naans and kulchas light and fluffy",,Ideal for making all kinds of baked products and snacks,Baking powder is considered nontoxic,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,27,,,centimeters,34.5,,,centimeters,27.5,,,,,,Foster Clark's Baking Powder 450g,,,,,,,kilograms,0.45,AED,,10.49,11.01,,,,Foster Clarks,,,1,32501000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,grams,,450,,
FC1675,1.32946E+11,AmazonAe/WJTP1,B00RUCFLR8,global,Foster Clarks,,,,,Can be used anytime,,Ideal for all dishes,Perfect to keep in kitchen for all time,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,15,,,centimeters,32,,,centimeters,19,,,,,,"Foster Clarks Vanilla Culinary Essence, 28 Ml",,,milliliters,28,,,kilograms,0.028,AED,,2.75,2.75,,,,Foster Clarks,,,1,32592000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,milliters,,28,,
B00R2UOFWU,1.32946E+11,AmazonAe/WJTP1,B00R2UOFWU,global,Dilmah,,,,,Fresh tea rich in antioxidants,,Simply Delicious flavour and great taste,Packed at source,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,17.5,,,centimeters,26.5,,,centimeters,10,Leaf,,,,,"Dilmah White Tea Ceylon Silver Tips, 20g",,,milliliters,20,,,grams,20,AED,,36.23,38.04,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,20,,
B00Q6I22DI,1.32946E+11,AmazonAe/WJTP1,B00Q6I22DI,global,American Garden,,,,,No synthetic food additives,,Antiseptic qualities,Disinfectant qualities,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26.5,,,centimeters,35,,,centimeters,25.5,,,,,,"American Garden Apple Cider Vinegar, 946 ml",,,milliliters,946,,,kilograms,0.946,AED,,7.48,7.85,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,milliters,,946,,
B00OD85QW2,1.32946E+11,AmazonAe/WJTP1,B00OD85QW2,global,Lotte,,,,,"Each buy is a pack of 10 boxes, each box has about 20 sticks",,Great gift for loved ones on special occasions,Refrigerate before eating for best taste!,,,,,,,,8.80106E+12,,,,,,,,,gl_grocery,,,,,,,,,,,,,,,,,,,,,CHOCO ORIGINAL PEPERO  47gm,,,,,,,,,AED,,3.78,3.96,,,,Lotte,,,,32501000,,,,,,COOKIE,,,,,,,,,,,,,,,,,,,
B00NRML2XM,1.32946E+11,AmazonAe/WJTP1,B00NRML2XM,global,Dilmah,,,,,Made From Camellia Sinensisa Leaves,,Broken Orange Pekoe Fannings (B.O.P.F),"Deep, reddish brown liquor",,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,23,,,centimeters,33,,,centimeters,14.5,Tea Bags,,,,,"Dilmah English Breakfast Tea, 200 g",,,,,,,kilograms,0.2,AED,,34.5,36.23,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,200,,
B00NRML2UK,1.32946E+11,AmazonAe/WJTP1,B00NRML2UK,global,Dilmah,,,,,Broken Orange Pekoe Fannings (B.O.P.F),,"Medium strength, deep tone delicate fragrance of bergamot",The single origin tea 100% pure ceylon,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,23,,,centimeters,33,,,centimeters,14.5,Tea Bags,,,,,"Dilmah Earl Grey Tea, 200 g",,,,,,,kilograms,0.2,AED,,38.33,40.25,,,,Dilmah,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,200,,
B00MWVY52O,1.32946E+11,AmazonAe/WJTP1,B00MWVY52O,global,,,,,,Size: 250 grams,,"this delicious, black, nutty grain is prized for its healthy characteristics and distinctive aroma","This versatile grain an be used as stuffing, in soups or casseroles and adds that special something to pilaffs and salads",,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,"Tilda Giant Wild Rice, 250 Gm",,,,,,,grams,250,AED,,33.61,35.29,,,,,,,,,,Expiration Date Required,,,,,,,,,,,,,,,,,,,,,,,
TTSA002,6.74557E+11,AmazonAe/WJTP6,B00LQO3FUQ,global,Tata,,,,,"30+ YEARS OF TRUST: With over 30 Years of trust, Tata Salt offers a promise of quality and iodine guarantee",,BALANCED TASTE: Relish consistency of taste and saltiness with every salt pack,UNTOUCHED BY HANDS: Tata salt offers hygienically packed products,ADD FLAVOUR INSTANTLY: Perfect for adding flavour to your daily meals,FOR EVERYDAY COOKING: This iodised table salt is suitable for everyday cooking,,,,,,8.90404E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,,,,,,,,,,,Powder,,,,,"Tata Salt, Iodised Table Salt, 1kg, Pouch",,,,,,,grams,1000,AED,,,2.73,,,,TATA consumer products,,,,32502000,,Expiration On Package,,,,CULINARY_SALT,,,,,,,,,,,1,1,,,count,,1,,
TTSA002,1.32946E+11,AmazonAe/WJTP1,B00LQO3FUQ,global,TATA,,,,,"40 YEARS OF TRUST: Known as ‘Desk ka Namak’, Tata Salt offers a promise of Iodine guarantee",,"VACUUM EVAPORATED IODISED: Untouched by hands, Tata namak offers hygienically packed product",BALANCED TASTE: Relish consistency of taste and saltiness with every salt pack,"IODINE GUARANTEE: With the right proportion of iodine, which helps support mental development*",,,,,,,8.90404E+12,,,,days,730,,,,gl_grocery,,,TRUE,,,centimeters,19.5,,,centimeters,5.4,,,centimeters,14.2,Powder,,,,,Tata Salt | Vacuum Evaporated Iodised Salt | 1 kg,,,,,,,grams,1000,AED,,,2.73,,,,TATA consumer products,,,,32502000,,Expiration Date Required,,,,CULINARY_SALT,,,,,,,,,,,1,1,,,gram,,1000,,
B00L305YHK,1.32946E+11,AmazonAe/WJTP1,B00L305YHK,global,American Garden,,,,,"Rich source of fibre and essential nutrients like vitamins C, K and B complex",,Processed peas are deliciously sweet and also popular as garden peas,Antioxidant and anti inflammatory benefits and are an extremely low in fat,,,,,,,,,,,,,,days,76.5,,gl_grocery,,,TRUE,,,centimeters,12.5,,,centimeters,33.6,,,centimeters,35.8,,,,,,"American Garden Processed Peas, 400 gm",,,milliliters,400,,,kilograms,0.4,AED,,3.18,3.34,,,,American Garden,,,1,32595000,,Shelf Life,,,,,,,,,,,,,,,24,1,1,,grams,,400,,
B00L305X8K,1.32946E+11,AmazonAe/WJTP1,B00L305X8K,global,American Garden,,,,,Vegetarian,,Easy open packaging,Preserved foods,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,30.6,,,centimeters,45.5,,,centimeters,11,,,,,,"American Garden Classic Chick Peas, 400 g",,,,,,,kilograms,0.4,AED,,3.6,3.78,,,,American Garden,,,1,32595000,,Expiration Date Required,,,,,,,,,,,,,,,24,1,1,,grams,,400,,
B00L305VAU,1.32946E+11,AmazonAe/WJTP1,B00L305VAU,global,American Garden,,,,,Vegetarian,,Middle eastern favorite,Preserved foods,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,31,,,centimeters,45.5,,,centimeters,10.5,,,,,,"American Garden A Foul Medammas Beans, 400 G",,,,,,,kilograms,0.4,AED,,3.34,3.51,,,,American Garden,,,1,32595000,,Expiration Date Required,,,,,,,,,,,,,,,24,1,1,,grams,,400,,
B00L305TGG,1.32946E+11,AmazonAe/WJTP1,B00L305TGG,global,American Garden,,,,,Vegetarian,,Pre cooked,Preserved foods,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,31,,,centimeters,45.5,,,centimeters,10.5,,,,,,"American Garden Dark Red Kidney Beans, 400 g",,,,,,,kilograms,0.4,AED,,13.3,13.97,,,,American Garden,,,1,32595000,,Expiration Date Required,,,,,,,,,,,,,,,24,1,1,,grams,,400,,
B00L2ZLJQG,1.32946E+11,AmazonAe/WJTP1,B00L2ZLJQG,global,American Garden,,,,,Vegetarian,,Easy-open lid,Preserved foods,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,30.5,,,centimeters,45.5,,,centimeters,12,,,,,,American Garden Baked Beans In Tomato Sauce - 420 gm,,,,,,,kilograms,0.42,AED,,3.68,3.86,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,24,1,1,,grams,,420,,
B00L2ZLGQE,1.32946E+11,AmazonAe/WJTP1,B00L2ZLGQE,global,American Garden,,,,,Add a tangy and spicy element to your pastas and pizzas with this jalapeno sliced pepper,,True international flavour once you add these to your sandwich,Adds a vibrant a zesty taste to any cuisine,,,,,,,,,,,,,,days,81,,gl_grocery,,,TRUE,,,centimeters,35,,,centimeters,22,,,centimeters,42,,,,,,"American Garden Jalapeno Sliced Pepper, 454 Gm",,,milliliters,454,,,kilograms,0.454,AED,,11.72,12.31,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,454,,
B00L2ZLC86,1.32946E+11,AmazonAe/WJTP1,B00L2ZLC86,global,American Garden,,,,,Exquisite taste,,Adds color,Boost flavours,,,,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,17.5,,,centimeters,23,,,centimeters,15.5,,,,,,"American Garden Sweet Paprika, 92 G",,,,,,,kilograms,0.092,,,,,,,,American Garden,,,1,32502000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,92,,
B00L2ZL4V6,1.32946E+11,AmazonAe/WJTP1,B00L2ZL4V6,global,American Garden,,,,,Perfect acidity balance,,Age-old recipe,Finest ingredients,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26.5,,,centimeters,33.5,,,centimeters,25,,,,,,"American Garden Lemon Juice From Concentrate, 946 Ml",,,milliliters,946,,,kilograms,0.946,AED,,14.2,14.91,,,,American Garden,,,1,32592000,,Shelf Life,,,,,,,,,,,,,,,12,1,1,,milliters,,946,,
B00L2ZL28G,1.32946E+11,AmazonAe/WJTP1,B00L2ZL28G,global,American Garden,,,,,Fruity flavor,,Gluten free,Vegetarian,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26,,,centimeters,35,,,centimeters,12,,,,,,"American Garden Blueberry Pie Topping and Filling, 567 g",,,,,,,kilograms,0.567,AED,,19.93,20.93,,,,American Garden,,,1,32501000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,567,,
B00L2ZL0YW,1.32946E+11,AmazonAe/WJTP1,B00L2ZL0YW,global,American Garden,,,,,Made from california vine-ripened tomatos,,Sweet and tangy taste,"Makes its way on to your fries, burgers or sandwiches",,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,18,,,centimeters,39,,,centimeters,18.5,,,,,,"American Garden Tomato Ketchup, 567 G",,,milliliters,567,,,kilograms,0.567,AED,,8.98,9.43,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,567,,
B00L2ZKXO0,1.32946E+11,AmazonAe/WJTP1,B00L2ZKXO0,global,American Garden,,,,,Condiment for beef,,Unique taste will add a spin to your dishes,Motivate you to create more delicious recipes,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,17,,,centimeters,21.5,,,centimeters,22,,,,,,"American Garden Steak Sauce, 284 g",,,,,,,kilograms,0.284,AED,,6.86,7.2,,,,American Garden,,,1,32502000,,Shelf Life,,,,,,,,,,,,,,,12,1,1,,grams,,284,,
B00L2ZKWCI,1.32946E+11,AmazonAe/WJTP1,B00L2ZKWCI,global,American Garden,,,,,Dipping sauce,,Enhance the flavor,Ingredient in stir-fries,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,15,,,centimeters,21.5,,,,,,American Garden Soy Sauce - Classic 295ml,,,milliliters,295,,,kilograms,0.295,AED,,6.24,6.55,,,,American Garden,,,1,32550000,,Expiration Date Required,,,,SAUCE_AND_SPREAD_AND_CONDIMENT,,,,,,,,,,,12,1,1,,milliters,,295,,
B00L2ZKUVG,1.32946E+11,AmazonAe/WJTP1,B00L2ZKUVG,global,American Garden,,,,,No added MSG,,Enhance the flavor,Finest aged red chili peppers,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,16.5,,,centimeters,37.5,,,centimeters,17,,,,,,"American Garden Louisiana Style Hot Sauce, 85 g",,,milliliters,85,,,kilograms,0.085,AED,,1.67,1.75,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,36,1,1,,milliters,,89,,
AY071,1.32946E+11,AmazonAe/WJTP1,B00L2ZKSWM,global,AMERICAN GARDEN,,,,,"American Garden BBQ Sauce Hickory 510g is made using an authentic American recipe, to enhance the flavor of your delicious barbeque foods",,Use this hickory sauce to add a sweet smoky flavor and elevate your meal to the next level,"This hickory BBQ sauce contains no artificial colors and no artificial flavors, and is gluten-free and vegetarian","Use this flavorful barbeque sauce to marinate your chicken or drizzle it on top of ribs, steaks and sausages while they’re still on the grill to add a delicious final touch to your meal",Use this American Garden barbecue sauce for your BBQ gatherings to surprise your guests with a burst of flavor,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,22.5,,,centimeters,25,,,centimeters,21.5,Sauce,,,,,"American Garden BBQ Sauce Hickory, Gluten-Free, Vegetarian, 510g",,,milliliters,510,,,kilograms,0.51,AED,,30.94,32.49,,,,American Garden,,,1,32502000,,Shelf Life,,,,SAUCE,,,,,,,,,,,12,1,1,,grams,,510,7.17274E+11,
AY070,1.32946E+11,AmazonAe/WJTP1,B00L2ZKROQ,global,American Garden,,,,,American Garden BBQ Sauce Original 510g is a great American classic and a must-have ingredient to complement your favorite foods,,Use American Garden barbecue sauce to add a delicious authentic barbecue flavor to your favorite foods,"Contains no artificial flavors, no artificial colors, and is gluten-free and vegetarian","Dip, drizzle, or spread this barbeque sauce on any meat for an explosion of flavor",Use this BBQ sauce to ensure the best taste for any backyard barbeque or TV snack session,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,22.5,,,centimeters,25,,,centimeters,21.5,,,,,,American Garden BBQ Sauce - Original 510g,,,,,,,kilograms,0.51,AED,,10.09,10.59,,,,American Garden,,,1,32550000,,Shelf Life,,,,SAUCE_AND_SPREAD_AND_CONDIMENT,,,,,,,,,,,12,1,1,,gram,,510,,
B00L2ZKQ92,1.32946E+11,AmazonAe/WJTP1,B00L2ZKQ92,global,American Garden,,,,,Chunky taste,,Made with fresh tomatos,Combination of exotic herbs and spices,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26,,,centimeters,35,,,centimeters,16,,,,,,"American Garden Chunky Pasta Sauce, 680 g",,,milliliters,680,,,kilograms,0.68,AED,,14.46,15.18,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,680,,
B00L2ZKP0M,1.32946E+11,AmazonAe/WJTP1,B00L2ZKP0M,global,American Garden,,,,,Mushroom flavored pasta sauce,,Made with fresh tomatos,Combination of exotic herbs and spices,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26,,,centimeters,35,,,centimeters,16,,,,,,"American Garden Mushroom Pasta Sauce, 680 G",,,milliliters,680,,,kilograms,0.68,AED,,14.46,15.18,,,,American Garden,,,1,32503000,,Expiration Date Required,,,,FOOD,,,,,,,,,,,12,1,1,,grams,,680,,
B00L2ZKNL8,1.32946E+11,AmazonAe/WJTP1,B00L2ZKNL8,global,American Garden,,,,,italian flavour,,Made with fresh tomatos,Add savory herbs and spices,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,26,,,centimeters,35,,,centimeters,16,,,,,,American Garden Traditional Pasta Sauce 680g,,,milliliters,680,,,kilograms,0.68,AED,,14.46,15.18,,,,American Garden,,,1,32503000,,Expiration Date Required,,,,FOOD,,,,,,,,,,,12,1,1,,grams,,680,,
B00L2ZKM0K,1.32946E+11,AmazonAe/WJTP1,B00L2ZKM0K,global,American Garden,,,,,Made of natural red vine-ripened tomatoes,,Exotic combination of herbs,Tastes like homemade,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,22,,,centimeters,30,,,centimeters,13,,,,,,American Garden Classic - Glass Pizza Sauce 397g,,,milliliters,397,,,kilograms,0.397,AED,,12,12,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,397,,
B00L2ZKKHU,1.32946E+11,AmazonAe/WJTP1,B00L2ZKKHU,global,American Garden,,,,,No added MSG,,All-natural juicy tomatoes,Combination of exotic herbs and spices,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,22,,,centimeters,30,,,centimeters,13,,,,,,"American Garden Mushroom Pasta Sauce, 397 g",,,,,,,kilograms,0.397,AED,,9.35,9.82,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,397,,
B00L2ZKJ3A,1.32946E+11,AmazonAe/WJTP1,B00L2ZKJ3A,global,American Garden,,,,,No added MSG,,Italian flavors,Balance of sweet tomato taste and savory herbs and spices,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,22,,,centimeters,30,,,centimeters,13,,,,,,American Garden Traditional Pasta Sauce 14oz 397g,,,,,,,kilograms,0.397,AED,,9.35,9.82,,,,American Garden,,,1,32598000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,grams,,397,,
B00L2ZKHOG,1.32946E+11,AmazonAe/WJTP1,B00L2ZKHOG,global,,,,,,Used to make breakfast treats like pancakes even more special,,American garden pancake syrup has the perfect touch of maple syrup that gives it a unique taste for sweetness throughout the day,"For sweetness throughout the day, choose from our chocolate and strawberry syrups to drizzle over ice cream sundaes, cakes and other dessert creations",,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,American Garden Sugar Free Pancake Syrup - 710 ml,,,milliliters,710,,,,,AED,,17.82,18.71,,,,,,,1,,,Expiration Date Required,,,,,,,,,,,,,,,12,1,,,,,,,
B00L2ZKGHE,1.32946E+11,AmazonAe/WJTP1,B00L2ZKGHE,global,American Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,American Garden Pancake Syrup 710ml,,,milliliters,710,,,,,AED,,15.95,16.75,,,,American Garden,,,1,32501000,,Expiration Date Required,,,,GROCERY,,,,,,,,,,,12,1,,,,,,,
